Google Place Name,Google Address,Google Place ID,lat,long,ArcGIS Best Match,Match Score,Matched Street Name
Kroger,"4501 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJVb_3hk4JaYgRiHOvcK77DEU,38.139915099999996,-85.67947629999999,"4501 OUTER LOOP, LOUISVILLE, KY 40219",75,"4501 OUTER LOOP, LOUISVILLE, KY 40219"
Scores,"6714 SHEPHERDSVILLE RD, LOUISVILLE, KY 40228, USA",ChIJZWkE32EJaYgRvBb8dvgKmtE,38.1521305,-85.66035629999999,"6714 SHEPHERDSVILLE RD, LOUISVILLE, KY 40228",80,"6714 SHEPHERDSVILLE RD, LOUISVILLE, KY 40228"
Kroger Liquor Store,"4501B OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJobMizzUJaYgRKl2vgCejnk4,38.13997260000001,-85.6793685,"4501 OUTER LOOP, LOUISVILLE, KY 40219",74,"4501 OUTER LOOP, LOUISVILLE, KY 40219"
CVS Pharmacy,"7311 JEFFERSON BLVD, LOUISVILLE, KY 40219, USA",ChIJJ5gRaFoJaYgR2LSXj-wUYkM,38.1460158,-85.6731897,"9101 GALENE DR, JEFFERSONTOWN, KY 40299",61,"9101 GALENE DR, JEFFERSONTOWN, KY 40299"
Walgreens Pharmacy,"4310 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJ41V3DEwJaYgRMyDEDI7kFMM,38.137527,-85.6804875,"4310 OUTER LOOP, LOUISVILLE, KY 40219",75,"4310 OUTER LOOP, LOUISVILLE, KY 40219"
"John W. Reed Jr, R","7311 JEFFERSON BLVD, LOUISVILLE, KY 40219, USA",ChIJJ5gRaFoJaYgRwGeK6KCPSFY,38.145726599999996,-85.67307360000001,"9101 GALENE DR, JEFFERSONTOWN, KY 40299",61,"9101 GALENE DR, JEFFERSONTOWN, KY 40299"
Kroger Pharmacy,"4501 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJVb_3hk4JaYgR8srFZUtFwKE,38.1399323,-85.679496,"4501 OUTER LOOP, LOUISVILLE, KY 40219",75,"4501 OUTER LOOP, LOUISVILLE, KY 40219"
Walmart Pharmacy,"4840 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJsfAhMUQJaYgRAYh5K-UVLTY,38.1357145,-85.67187369999999,"4120 OUTER LOOP, LOUISVILLE, KY 40219",68,"4120 OUTER LOOP, LOUISVILLE, KY 40219"
St. Matthews Pharmacy,"5724 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJ76TeBnsJaYgRa0XSgdY2UZc,38.1376963,-85.6539446,"5702 OUTER LOOP, LOUISVILLE, KY 40219",71,"5702 OUTER LOOP, LOUISVILLE, KY 40219"
CVS Pharmacy,"4101 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJ32UarU0JaYgRid90pVI6kME,38.1388356,-85.6862226,"4120 OUTER LOOP, LOUISVILLE, KY 40219",71,"4120 OUTER LOOP, LOUISVILLE, KY 40219"
KabaFusion,"5694 SHEPHERDSVILLE RD, LOUISVILLE, KY 40218, USA",ChIJU1RaccMLaYgRUMnJ4TDh42M,38.1650018,-85.6620348,"6804 SHEPHERDSVILLE RD, LOUISVILLE, KY 40219",71,"6804 SHEPHERDSVILLE RD, LOUISVILLE, KY 40219"
COVID-19 Drive-Thru Testing at Walgreens,"4310 OUTER LOOP, LOUISVILLE, KY 40219, USA",ChIJxxhaKjUJaYgRyAcYcIxBHmc,38.1376032,-85.6805215,"4310 OUTER LOOP, LOUISVILLE, KY 40219",75,"4310 OUTER LOOP, LOUISVILLE, KY 40219"
Smokers Choice,"7920 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJNdSU0JwJaYgRJ-oio6ZcUQ0,38.137268,-85.614194,"7920 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7920 FEGENBUSH LN, LOUISVILLE, KY 40228"
Smiley Smokes,"7813 BEULAH CHURCH RD UNIT 107, LOUISVILLE, KY 40228, USA",ChIJReBZmYEJaYgRXhoz3XAmxyM,38.1354774,-85.61216040000001,"7813 BEULAH CHURCH RD, 107, LOUISVILLE, KY 40228",79,"7813 BEULAH CHURCH RD, 107, LOUISVILLE, KY 40228"
J R Cigarette Outlet,"6720 OUTER LOOP, LOUISVILLE, KY 40228, USA",ChIJj66lUZoJaYgR3P8pA3iDgbU,38.137263999999995,-85.6351968,"6720 OUTER LOOP, LOUISVILLE, KY 40228",75,"6720 OUTER LOOP, LOUISVILLE, KY 40228"
Vapor Lab,"6712 OUTER LOOP, LOUISVILLE, KY 40228, USA",ChIJV8QwUpoJaYgRYjGOgbvImwM,38.137353999999995,-85.635655,"6712 OUTER LOOP, LOUISVILLE, KY 40228",75,"6712 OUTER LOOP, LOUISVILLE, KY 40228"
Shell,"6101 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJk7c-bRQLaYgRjN1ha8oHmAM,38.161328,-85.639271,"4310 NE FEGENBUSH LN, BLDG, 40228",78,"4310 NE FEGENBUSH LN, BLDG, 40228"
Marathon Gas,"7201 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJJ9KG-IsJaYgR6IZ_iqWbWL0,38.1451843,-85.6274427,"7201 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7201 FEGENBUSH LN, LOUISVILLE, KY 40228"
Speedway,"7933 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJZ9-Cr-8JaYgRXgq4KflcG_s,38.1385074,-85.6144822,"7933 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7933 FEGENBUSH LN, LOUISVILLE, KY 40228"
Circle K,"7201 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJ3QieD4wJaYgR18Ecokhk6MA,38.1452209,-85.6274512,"7201 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7201 FEGENBUSH LN, LOUISVILLE, KY 40228"
Gas-N-Go,"6101 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJ3y4tF5MLaYgRiyfe1Ksd-4Q,38.1609214,-85.63984959999999,"4310 NE FEGENBUSH LN, BLDG, 40228",78,"4310 NE FEGENBUSH LN, BLDG, 40228"
Jr's Mini Mart & Gifts,"6720 OUTER LOOP, LOUISVILLE, KY 40228, USA",ChIJp-o3UJoJaYgRTA6xegRS3nY,38.1373327,-85.6352319,"6720 OUTER LOOP, LOUISVILLE, KY 40228",75,"6720 OUTER LOOP, LOUISVILLE, KY 40228"
Dollar General,"7701 SMYRNA PKWY, LOUISVILLE, KY 40228, USA",ChIJUe574ewJaYgRlI26UCylc2I,38.137476,-85.641275,"9409 SMYRNA PARKWAY, 40229",77,"9409 SMYRNA PARKWAY, 40229"
Nepali A to Z Food Mart,"7105 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJWdvuQhQJaYgRm7NWcv9xDjU,38.145649999999996,-85.6273507,"4310 NE FEGENBUSH LN, BLDG, 40228",78,"4310 NE FEGENBUSH LN, BLDG, 40228"
PriceLess Foods of Louisville — Beulah Church Road,"7813 BEULAH CHURCH RD, LOUISVILLE, KY 40228, USA",ChIJrzKW9OUJaYgRlEEiAdYNMz8,38.1359475,-85.61204099999999,"7813 BEULAH CHURCH RD,",88,"7813 BEULAH CHURCH RD,"
Speedy Cafe,"7933 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJGzIYxG4JaYgRhp0e0SP5ZeM,38.138225899999995,-85.6145157,"7933 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7933 FEGENBUSH LN, LOUISVILLE, KY 40228"
Valu Market Outer Loop Plaza,"7519 OUTER LOOP, LOUISVILLE, KY 40228, USA",ChIJJ6Mhn-0JaYgRkV9TNntDtKw,38.1388889,-85.6202778,"7519 OUTER LOOP, LOUISVILLE, KY 40228",75,"7519 OUTER LOOP, LOUISVILLE, KY 40228"
Walgreens,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJLYDkae4JaYgR4PT8alAyDB8,38.1384932,-85.6165248,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228"
Hi View Liquors INC,"7916 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJU8wUUe4JaYgR5pTlQJ_eY9c,38.13800090000001,-85.6158659,"7916 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7916 FEGENBUSH LN, LOUISVILLE, KY 40228"
Happy Liquors,"7813 BEULAH CHURCH RD #104, LOUISVILLE, KY 40228, USA",ChIJD8CkW-8JaYgRmlkAcT6TRCQ,38.135571899999995,-85.6130946,"7813 BEULAH CHURCH RD,",81,"7813 BEULAH CHURCH RD,"
Capstone Liquors,"6101 FEGENBUSH LN SUITE D, LOUISVILLE, KY 40228, USA",ChIJGSDP-OQLaYgR6u6DSn7NB_g,38.1613263,-85.6392702,"4310 NE FEGENBUSH LN, BLDG, 40228",81,"4310 NE FEGENBUSH LN, BLDG, 40228"
Walgreens Pharmacy,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJ49wYau4JaYgRAUTkol4lmCg,38.1384721,-85.6165838,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228"
"Karen B. Altsman, RPH","7519 OUTER LOOP, LOUISVILLE, KY 40228, USA",ChIJB_d74ewJaYgRvVhx9MEjHnY,38.1391637,-85.62033679999999,"7519 OUTER LOOP, LOUISVILLE, KY 40228",75,"7519 OUTER LOOP, LOUISVILLE, KY 40228"
ValuMarket Pharmacy Outer Loop,"7519 OUTER LOOP, LOUISVILLE, KY 40228, USA",ChIJB_d74ewJaYgRHonyqNEXIvA,38.139002,-85.6204523,"7519 OUTER LOOP, LOUISVILLE, KY 40228",75,"7519 OUTER LOOP, LOUISVILLE, KY 40228"
COVID-19 Drive-Thru Testing at Walgreens,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228, USA",ChIJJykXau4JaYgRb5nW5Q4B8pA,38.138506,-85.6165614,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228",77,"7914 FEGENBUSH LN, LOUISVILLE, KY 40228"
Happy Smoker,"6306 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJj9AAT8KhaYgRQikBxRzq8OA,38.15481030000001,-85.5905442,"6306 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6306 BARDSTOWN RD, LOUISVILLE, KY 40291"
Fox smoke shop,"5715 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJMcFeDQChaYgRrJ4UjOUr7xs,38.1633166,-85.5950421,"5715 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"5715 BARDSTOWN RD, LOUISVILLE, KY 40291"
Kure CBD & Vape,"5615 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJE32SoqagaYgROooWmO6a5Ew,38.1645645,-85.5976574,"5615 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"5615 BARDSTOWN RD, LOUISVILLE, KY 40291"
Circle K,"7951 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJv3Edlz6naYgRDMRTk821sE8,38.131824,-85.577445,"7951 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"7951 BARDSTOWN RD, LOUISVILLE, KY 40291"
Thorntons,"7920 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJDXqR4j6naYgROjpYtn0w2mQ,38.13154,-85.579346,"7920 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"7920 BARDSTOWN RD, LOUISVILLE, KY 40291"
Speedway,"5510 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJqZpSSqegaYgRhP13v0BqUys,38.165897099999995,-85.6009881,"5510 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"5510 BARDSTOWN RD, LOUISVILLE, KY 40291"
Circle K,"6325 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJWbGFz7OgaYgRIqQMKX-K7T4,38.154018,-85.58867599999999,"6325 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6325 BARDSTOWN RD, LOUISVILLE, KY 40291"
Shell,"5502 BILLTOWN RD, LOUISVILLE, KY 40299, USA",ChIJY4huDgChaYgRBjw1Ko2NHbw,38.165181,-85.568905,"5502 BILLTOWN RD, 40299",100,"5502 BILLTOWN RD, 40299"
Kroger Fuel Center,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJafzZaEynaYgR0rBhJRyB5ZI,38.1461168,-85.5868133,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291"
Murphy USA,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291, USA",ChIJa49-YEmnaYgR-HH-kQTtanM,38.143716399999995,-85.5849338,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291",81,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291"
Sunoco Speedy Mart # 169,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJx63St7GgaYgRTCZhzp9BlDk,38.157123299999995,-85.5909967,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291"
Crossroads,"5502 BILLTOWN RD, LOUISVILLE, KY 40299, USA",ChIJp7m5gNygaYgRabjQCv1VO2I,38.1649756,-85.56901479999999,"5502 BILLTOWN RD, 40299",100,"5502 BILLTOWN RD, 40299"
Kamco Oil Speedy Mart,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ7wonz7GgaYgRjVIPwMdJxR4,38.157123299999995,-85.5909967,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291"
Kroger,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ91_8b0ynaYgRWvJq_t-qFrc,38.146175899999996,-85.587986,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291"
Crossroads IGA Supermarket - Louiseville KY,"5502 BILLTOWN RD, LOUISVILLE, KY 40299, USA",ChIJuS3Oh9ygaYgRAd8ngYH2TJ8,38.1652929,-85.5691099,"5502 BILLTOWN RD, 40299",100,"5502 BILLTOWN RD, 40299"
Jeff's Donuts,"6405 BARDSTOWN RD UNIT A, LOUISVILLE, KY 40291, USA",ChIJ5ddecqyhaYgRS_99QP1qH9w,38.153558,-85.58769869999999,"1029 BARDSTOWN RD, UNIT A, 40204",87,"1029 BARDSTOWN RD, UNIT A, 40204"
Walgreens,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJNSdsSLOgaYgRS_YWpUIDKf4,38.1501373,-85.58818459999999,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291"
Valvoline Instant Oil Change,"7150 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291, USA",ChIJJQel30unaYgRPsE1DqFx3FA,38.14413,-85.5850215,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291",78,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291"
CVS,"6109 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJdUWwyrGgaYgRkWqWL23LTO4,38.1577001,-85.5902725,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291",73,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291"
Liquor Palace,"6752 BARDSTOWN RD #3048, LOUISVILLE, KY 40291, USA",ChIJdV3sqkynaYgR8nqApz4rTVI,38.148209,-85.5878594,"6752 BARDSTOWN RD, LOUISVILLE, KY 40291",71,"6752 BARDSTOWN RD, LOUISVILLE, KY 40291"
Evergreen Liquors,"5623 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ627fm6agaYgRyUDz7B7Laxw,38.1645543,-85.59753839999999,"5623 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"5623 BARDSTOWN RD, LOUISVILLE, KY 40291"
Kroger Liquor Store,"6910 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJh0a16dSnaYgR9HZE_urxLFM,38.146152099999995,-85.587824,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291",73,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291"
Walgreens Pharmacy,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ48UlSLOgaYgRKdxEeCZMfI8,38.1501352,-85.58817650000002,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291"
CVS Pharmacy,"6109 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJhQ_QTLCgaYgRNUmzZ5jsOjc,38.1577001,-85.5902725,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291",73,"6102 BARDSTOWN RD, LOUISVILLE, KY 40291"
Kroger Pharmacy,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ91_8b0ynaYgRc6y8iVyQ01A,38.1462794,-85.58801559999999,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6900 BARDSTOWN RD, LOUISVILLE, KY 40291"
Walmart Pharmacy,"7101 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291, USA",ChIJO44iNkmnaYgRtySV-R52mBQ,38.1426009,-85.58661370000002,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291",78,"7100 CEDAR SPRINGS BLVD, LOUISVILLE, KY 40291"
Cialis Causa Dependencia,"5640 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJn8ILeaagaYgRhLXVfhPmWDM,38.162624099999995,-85.59742960000001,"1029 BARDSTOWN RD, UNIT A, 40204",72,"1029 BARDSTOWN RD, UNIT A, 40204"
COVID-19 Drive-Thru Testing at Walgreens,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJmUQ-SLOgaYgRVHd6ibhslb4,38.1501565,-85.5881587,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291"
VIP Smoke Shop - Bardstown Rd,"6838 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ8wz38BGnaYgRN5_Bi5gSBGQ,38.146685399999996,-85.5881508,"6838 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"6838 BARDSTOWN RD, LOUISVILLE, KY 40291"
PurFect Green CBD,"6844 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJ__8wZ0ynaYgR3JM3OQge8Bo,38.1465809,-85.5881106,"1029 BARDSTOWN RD, UNIT A, 40204",72,"1029 BARDSTOWN RD, UNIT A, 40204"
Ben's Canna Wellness Boutique,"6844 BARDSTOWN RD SUITE# 2289, LOUISVILLE, KY 40291, USA",ChIJk6xnvMttfo0ReLi83m66vVc,38.1465809,-85.5881106,"1029 BARDSTOWN RD, UNIT A, 40204",75,"1029 BARDSTOWN RD, UNIT A, 40204"
A-Plus Shacklette's Computer Repair,"11519 SHAFFER FARMS LN, LOUISVILLE, KY 40291, USA",ChIJKxMW-7OhaYgR1rls4eyeyT4,38.1490572,-85.5578567,"2121 CRUMS LN, SHIVELY, KY 40216",62,"2121 CRUMS LN, SHIVELY, KY 40216"
Kentucky Gold CBD,"5906 CHENOWETH RUN RD, LOUISVILLE, KY 40299, USA",ChIJk43fVuunaYgRovCR8CNXm1U,38.1594006,-85.5399975,"4350 CANE RUN RD,",65,"4350 CANE RUN RD,"
C & J Deer Processing & Taxidermy Service,"6820 OLD HEADY RD, LOUISVILLE, KY 40299, USA",ChIJh-ig4IWkaYgR_lA_qRSfOho,38.1359674,-85.4741323,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291",60,"6620 BARDSTOWN RD, LOUISVILLE, KY 40291"
FiveStar,"9501 CANE RUN RD, LOUISVILLE, KY 40258, USA",ChIJhZQizqwXaYgRateR9ozSnoo,38.1173115,-85.8958246,"4350 CANE RUN RD,",79,"4350 CANE RUN RD,"
INFINITY SMOKE SHOP & VAPE - MR FOG,"5425 VALLEY STATION RD, LOUISVILLE, KY 40272, USA",ChIJkRNd0C9taYgRPlryxGAYrVE,38.1073058,-85.86489209999999,"5425 VALLEY STATION RD, LOUISVILLE, KY 40272",80,"5425 VALLEY STATION RD, LOUISVILLE, KY 40272"
VALLEY LIQUORS Express and Smoke Shopp,"5427 VALLEY STATION RD, LOUISVILLE, KY 40272, USA",ChIJFdyC4ZsXaYgRmcmj74zsVwo,38.1074345,-85.865034,"5427 VALLEY STATION RD, LOUISVILLE, KY 40272",80,"5427 VALLEY STATION RD, LOUISVILLE, KY 40272"
J&J smoke shop,"10611 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ48qqH3UXaYgReu2r2OfPOlo,38.100481599999995,-85.87069550000001,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Up-N-Smoke,"10021 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ--8iCiMXaYgRHlyxOzVnGjA,38.109291,-85.86498399999999,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Circle K,"9200 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJG6S4H9cWaYgRqCzznWPx_qY,38.1209793,-85.85646539999999,"9200 DIXIE HWY, LOUISVILLE, KY 40272",74,"9200 DIXIE HWY, LOUISVILLE, KY 40272"
Thorntons,"11700 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJmaR8hXoXaYgRPfiUbBYWapY,38.085242,-85.88101619999999,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Circle k,"5414 VALLEY STATION RD, LOUISVILLE, KY 40272, USA",ChIJU3AM6qcXaYgRXI6btN6hL8g,38.106484699999996,-85.864513,"5414 VALLEY STATION RD, LOUISVILLE, KY 40272",80,"5414 VALLEY STATION RD, LOUISVILLE, KY 40272"
Circle K,"5414 VALLEY STATION RD, LOUISVILLE, KY 40272, USA",ChIJQesQrjwXaYgRuODsRxot7mM,38.1064467,-85.8645619,"5414 VALLEY STATION RD, LOUISVILLE, KY 40272",80,"5414 VALLEY STATION RD, LOUISVILLE, KY 40272"
Circle K,"10642 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJu4a7hzgXaYgRSnDBa80HJlo,38.0993752,-85.87213109999999,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Circle k,"10642 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ612W7pwXaYgRCVgaQGCRA44,38.0993752,-85.87213109999999,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Marathon Gas,"10501 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ5-BB-IEXaYgRwB6fVPAa16g,38.1022525,-85.8699925,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Kroger Fuel Center,"10649 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJZ_iLcBUXaYgRXhFdSsMiFuo,38.099156099999995,-85.871341,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Meijer Express Gas Station,"9901 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJBcpN1SUXaYgRu4hXmDpihZc,38.1135804,-85.8614016,"9901 DIXIE HWY, LOUISVILLE, KY 40272",74,"9901 DIXIE HWY, LOUISVILLE, KY 40272"
Dixie gas,"10501 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJyRq8-jgXaYgRC-qk4bJQ2Qo,38.1024734,-85.8692052,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Grab & Go Dixie,"10501 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJkW20AhYXaYgRui-IDBo7b4c,38.10239,-85.86915599999999,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Walmart valley station dixie hwy,"LOUISVILLE, KY 40272, USA",ChIJxcimwx4XaYgRAs5mmEQ0uuE,38.102315499999996,-85.86597599999999,"712 BRENT ST, LOUISVILLE, KY 40204",76,"712 BRENT ST, LOUISVILLE, KY 40204"
Valley Fast Mart,"6306 JOHNSONTOWN RD, LOUISVILLE, KY 40272, USA",ChIJkboO5g4XaYgRu3Pl6Rux4eo,38.117129899999995,-85.8848471,"6306 JOHNSONTOWN RD, LOUISVILLE, KY 40272",78,"6306 JOHNSONTOWN RD, LOUISVILLE, KY 40272"
PriceLess Foods of Louisville — Dixie Highway,"10986 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ_wNBZmwXaYgR7p5rA9SD4dU,38.0964072,-85.874353,"10986 DIXIE HWY, 40272",100,"10986 DIXIE HWY, 40272"
Meijer,"9905 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJuUGNvSYXaYgRXGMyvTM0xEg,38.111542299999996,-85.86107369999999,"10986 DIXIE HWY, 40272",73,"10986 DIXIE HWY, 40272"
Dollar Tree,"10309 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ5947QD0XaYgR1IU40cN8y28,38.1047703,-85.8671918,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Kroger Liquor Store,"10641 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJwVWjWOsXaYgRwVj3wU8hOBk,38.0990992,-85.86982510000001,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Kroger,"10645 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJo0jucxUXaYgRQQz1f8TpI8I,38.0986128,-85.8697052,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Kroger Pharmacy,"10645 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJo0jucxUXaYgRfnb4ueYapJI,38.098629599999995,-85.86971179999999,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Meijer Pharmacy,"9905 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJuUGNvSYXaYgR5k9Zoc4LFCI,38.112131399999996,-85.86122429999999,"10986 DIXIE HWY, 40272",73,"10986 DIXIE HWY, 40272"
Walgreens,"10201 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJRaKv1iIXaYgRaywd0shhO-4,38.1070279,-85.86642619999999,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Walmart Pharmacy,"10445 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ6TACJxYXaYgR--XS8Gz8Css,38.102545299999996,-85.86613799999999,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
COVID-19 Drive-Thru Testing at Walgreens,"10201 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ3XySSmAXaYgRcFQjvXzzo2w,38.1070066,-85.8664462,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Walmart Supercenter,"10445 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJ6TACJxYXaYgRH3PDGXwXmos,38.102545299999996,-85.86613799999999,"10986 DIXIE HWY, 40272",86,"10986 DIXIE HWY, 40272"
Juicen It Up Vape Shop,"10914 DIXIE HWY, LOUISVILLE, KY 40272, USA",ChIJjXU4LjsXaYgRVqRo-drJr8g,38.097494700000006,-85.8738326,"10986 DIXIE HWY, 40272",90,"10986 DIXIE HWY, 40272"
Circle K,"9737 OLD, 9737 3RD STREET RD, LOUISVILLE, KY 40272, USA",ChIJd9dDTkl5aYgRheUw5Wri3O0,38.11477,-85.8348556,"9737 3RD STREET RD, LOUISVILLE, KY 40272",79,"9737 3RD STREET RD, LOUISVILLE, KY 40272"
